PrdAcctId,Years since opening the account,churn?,ActTotBalFcy,CityCd,PinCode,Age,years for cust,CusType,MaritalStatus,ProfCd,SexCode,MemberType,KYCYN
SB,15.0,0,0.0,MUM,400709,59.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,14.0,0,4592.14,MUM,400706,45.0,15.0,1.0,2.0,0.0,M ,1.0,Y
OD,1.0,0,-276681.61,MUM,400709,,,,,,,,
CA,15.0,0,0.0,MUM,400709,,,,,,,,
CA,10.0,0,3400.19,MUM,400709,,,,,,,,
SB,15.0,0,2378.34,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,865.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,140813.28,NBO,400709,75.0,15.0,10.0,2.0,0.0,M ,2.0,Y
SB,15.0,0,42.25,MUM,0,76.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,36079.98,MUM,400709,70.0,15.0,10.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,1546.97,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,2741.6,MUM,0,60.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,N
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,0.0,MUM,410206,,,,,,,,
SB,14.0,0,71955.77,NMM,400709,80.0,15.0,10.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,1433.0,MUM,400709,34.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,278.52,MUM,400701,,,,,,,,
SB,15.0,0,385.45,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.1,MUM,400,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,465.0,MUM,400701,53.0,15.0,1.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,3283.72,MUM,0,58.0,15.0,1.0,2.0,0.0,F ,2.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,475.64,MUM,400705,,,,,,,,
CA,15.0,0,0.0,MUM,400709,,,,,,,,
SB,15.0,0,1509.78,MUM,400709,40.0,15.0,1.0,2.0,0.0,F ,2.0,Y
SB,15.0,0,1029.56,MUM,400709,39.0,15.0,1.0,2.0,1.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,56.0,15.0,1.0,2.0,0.0,F ,1.0, 
SB,15.0,0,683.35,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,1338.67,MUM,400709,55.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,12162.06,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,25173.02,NMM,400705,52.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,55.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400709,71.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,5529.09,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5224.29,MUM,400709,68.0,15.0,10.0,2.0,0.0,M ,1.0,Y
OD,13.0,0,0.0,MUM,400709,68.0,15.0,10.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
OD,12.0,0,0.0,NBO,400709,41.0,11.0,1.0,1.0,3.0,M ,1.0,Y
OD,15.0,0,0.0,NBO,400709,41.0,11.0,1.0,1.0,3.0,M ,1.0,Y
CC,2.0,0,-2604925.94,NBO,400709,41.0,11.0,1.0,1.0,3.0,M ,1.0,Y
CA,15.0,0,0.0,NBO,400709,41.0,11.0,1.0,1.0,3.0,M ,1.0,Y
SB,15.0,0,42415.57,MUM,400709,78.0,15.0,1.0,2.0,98.0,M ,1.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,1966.6,MUM,0,40.0,15.0,1.0,1.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,13.0,1,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0,Y
CA,15.0,0,0.0,MUM,400709,,,,,,,,
CA,15.0,0,0.0,MUM,400706,,,,,,,,
SB,15.0,0,0.0,NBO,400709,55.0,15.0,1.0,2.0,5.0,M ,0.0,Y
SB,15.0,0,0.0,NBO,400709,55.0,15.0,1.0,2.0,5.0,M ,0.0,Y
SB,15.0,1,0.0,MUM,0,41.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,5528.79,MUM,0,41.0,15.0,1.0,1.0,0.0,F ,1.0,Y
SB,15.0,0,0.0,NBO,400709,60.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400709,55.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,13.0,0,13561.06,MUM,400709,55.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,1,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,269167.5,NMM,400709,66.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,14358.89,MUM,400709,57.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,9669.22,MUM,400071,62.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,1173.06,MUM,400701,44.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,1.0,0.0,M ,1.0, 
SB,15.0,0,0.0,MUM,27551153,56.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,1.0,0.0,M ,1.0,Y
SB,15.0,0,367.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.75,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,1.0,N
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.9,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.1,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
CA,15.0,0,0.0,MUM,400709,,,,,,,,
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,386.91,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0,N
CA,15.0,0,0.0,MUM,400703,,,,,,,,
SB,15.0,0,1409.0,MUM,400709,87.0,15.0,10.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,7377.53,NMM,400709,60.0,15.0,10.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,400709,,,,,,,,
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,16983.99,MUM,400709,69.0,15.0,10.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,74895.17,MUM,400709,47.0,15.0,1.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,1532.61,MUM,400709,60.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,6308.91,MUM,400709,48.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,1509.82,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,2703.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,363.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,0.0,MUM,0,62.0,15.0,1.0,2.0,0.0,M ,1.0, 
OD,6.0,0,0.0,MUM,400709,,,,,,,,
CA,15.0,0,230.76,MUM,400709,,,,,,,,
SB,15.0,1,0.0,MUM,0,45.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400709,65.0,15.0,10.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,38.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,3181.0,NMM,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,33116.99,NBO,400709,77.0,15.0,10.0,2.0,98.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,737.04,NBO,400709,50.0,15.0,1.0,2.0,1.0,M ,0.0,Y
SB,15.0,0,1119.64,MUM,400615,83.0,15.0,10.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5094.25,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,2694.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5284.75,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,1425.05,MUM,400709,34.0,15.0,1.0,2.0,0.0,F ,0.0,Y
CC,1.0,0,0.0,NMM,400709,,,,,,,,
OD,12.0,0,0.0,NMM,400709,,,,,,,,
CA,15.0,0,0.0,NMM,400709,,,,,,,,
CA,0.0,0,7365.12,NMM,400709,,,,,,,,
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,317.43,MUM,400071,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,4042.99,NBO,400709,120.0,15.0,1.0,2.0,0.0,M ,1.0,Y
CA,15.0,0,0.0,MUM,400705,,,,,,,,
SB,15.0,0,0.06,MUM,400034,47.0,15.0,1.0,2.0,0.0,M ,1.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
CA,15.0,0,0.0,MUM,400614,120.0,11.0,11.0,1.0,3.0,M ,0.0,Y
CA,10.0,0,0.0,MUM,400614,120.0,11.0,11.0,1.0,3.0,M ,0.0,Y
OD,15.0,0,0.0,MUM,400614,120.0,11.0,11.0,1.0,3.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,39.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,2682.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,7183.9,NMM,400709,120.0,15.0,10.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400043,52.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,1487.07,MUM,0,49.0,15.0,1.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,400703,,,,,,,,
SB,15.0,0,104.28,NMM,400706,59.0,15.0,1.0,2.0,0.0,F ,1.0,Y
SB,15.0,0,0.0,NMM,400709,41.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,91.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400709,37.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,225.97,MUM,400103,,,,,,,,
SB,15.0,0,4083.5,MUM,0,47.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,2520.19,NMM,400705,46.0,15.0,1.0,2.0,0.0,F ,1.0,Y
SB,15.0,0,0.0,MUM,400709,45.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,8827.25,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,1601.17,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,3635.25,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,2656.85,MUM,0,44.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,3544.0,MUM,400705,58.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,8342.35,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.25,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,2656.85,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400034,61.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,176276.66,NBO,400709,49.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,0,52.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,9002.18,MUM,0,60.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,1,0.0,MUM,400709,,,,,,,,
SB,15.0,0,0.0,MUM,0,52.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,1162.02,NBO,400614,34.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,479.5,NBO,400706,67.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,60.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400709,46.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,66.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,13.0,0,7406.1,NMM,400709,47.0,15.0,1.0,2.0,3.0,M ,0.0,Y
SB,13.0,0,57209.83,NMM,400709,47.0,15.0,1.0,2.0,3.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,3556.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5746.28,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,4000709,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,0.0,MUM,400709,,,,,,,,
SB,15.0,0,0.0,MUM,400013,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,4203.32,MUM,400709,65.0,15.0,10.0,2.0,0.0,M ,0.0,Y
OD,3.0,0,-425431.76,MUM,400709,65.0,15.0,10.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,3476.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,1718.74,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,72070.18,NMM,400709,57.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,20437.44,NBO,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,1165.86,MUM,400709,37.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,46.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,0,43.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,755.49,MUM,400709,39.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,2656.85,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5194.85,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,1223.87,MUM,400088,47.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,0,60.0,15.0,1.0,1.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400604,52.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,1353.09,NMM,400701,42.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400709,64.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,1268.33,MUM,400709,33.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,6870.95,MUM,400709,40.0,15.0,1.0,1.0,0.0,F ,2.0,Y
SB,15.0,0,0.0,MUM,400709,50.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,363.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,120.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400602,69.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,367.5,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,367.5,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,378.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,206.01,MUM,0,35.0,15.0,1.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,988.06,MUM,400709,47.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,3502.5,MUM,400709,52.0,15.0,1.0,2.0,0.0,F ,1.0,Y
SB,15.0,0,0.0,MUM,0,54.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,2163.0,MUM,0,28.0,15.0,1.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,105979.43,MUM,400709,46.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,39.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,400709,75.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,384.98,MUM,0,62.0,15.0,1.0,2.0,0.0,F ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,367.5,MUM,400709,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,352.18,MUM,410206,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400002,64.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,0.0,MUM,3,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,4000709,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,5403.69,MUM,400709,80.0,11.0,1.0,1.0,0.0,M ,0.0,Y
OD,12.0,0,0.0,MUM,400709,80.0,11.0,1.0,1.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,4000,25.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400708,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400708,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,15603.41,MUM,400709,41.0,12.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,400708,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,367.25,MUM,0,40.0,20.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,3031.77,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,1.0, 
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,1260642.35,MUM,0,76.0,16.0,10.0,2.0,0.0,M ,0.0,Y
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,0.0,MUM,0,120.0,120.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,2586.1,MUM,0,40.0,20.0,1.0,2.0,0.0,F ,1.0,Y
SB,15.0,0,3820.6,MUM,709,40.0,18.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5053.1,MUM,0,40.0,18.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,5318.3,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,666.6,MUM,400709,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,4025.55,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,2060.6,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,3042.5,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,4987.6,MUM,0,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,1,0.0,MUM,709,40.0,16.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,40.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,0.0,MUM,400706,40.0,120.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,4000014,40.0,120.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,0.0,MUM,400709,36.0,10.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,35514.77,MUM,400709,40.0,18.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,6677.14,MUM,400706,40.0,16.0,1.0,2.0,0.0,M ,1.0,Y
CA,15.0,0,0.0,MUM,400705,,,,,,,,
CA,15.0,0,2335.99,MUM,0,,,,,,,,
CA,15.0,0,1493.64,MUM,0,,,,,,,,
SB,15.0,0,0.0,MUM,400709,40.0,15.0,1.0,2.0,0.0,F ,0.0, 
SB,15.0,0,38851.91,MUM,400709,65.0,15.0,10.0,2.0,2.0,F ,1.0,Y
SB,15.0,0,14802.68,MUM,400709,51.0,15.0,1.0,2.0,3.0,M ,0.0,Y
SB,15.0,0,2057.62,MUM,400709,53.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,11447.0,MUM,400709,40.0,20.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,4007089,46.0,120.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,2586.1,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,400709,45.0,15.0,1.0,1.0,0.0,M ,1.0,Y
SB,15.0,0,0.0,MUM,0,66.0,15.0,1.0,2.0,0.0,M ,1.0, 
OD,15.0,0,0.0,MUM,400709,54.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,0.14,MUM,0,62.0,15.0,1.0,2.0,0.0,F ,0.0,Y
SB,15.0,0,37.49,MUM,400709,37.0,15.0,1.0,1.0,0.0,F ,0.0,Y
SB,15.0,0,0.0,MUM,0,66.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,0,5387.11,NBO,400614,61.0,15.0,10.0,2.0,0.0,F ,2.0,Y
SB,15.0,0,1601.94,MUM,400709,32.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,0.0,MUM,0,61.0,15.0,1.0,2.0,0.0,M ,0.0, 
CA,15.0,0,0.0,MUM,0,,,,,,,,
SB,15.0,0,3498.88,NBO,400709,45.0,15.0,1.0,2.0,0.0,M ,2.0,Y
SB,13.0,0,628.0,NBO,400709,45.0,15.0,1.0,2.0,0.0,M ,2.0,Y
CA,15.0,1,0.0,MUM,400709,,,,,,,,
SB,15.0,0,5161.22,MUM,0,44.0,15.0,1.0,2.0,0.0,M ,1.0,Y
SB,15.0,0,4800.21,MUM,0,40.0,15.0,1.0,2.0,0.0,M ,0.0,Y
SB,15.0,0,21409.26,NBO,400701,55.0,15.0,1.0,2.0,0.0,M ,0.0,Y
OD,14.0,0,0.0,MUM,400709,,,,,,,,
CA,15.0,0,0.0,MUM,400709,,,,,,,,
SB,15.0,0,0.04,MUM,0,57.0,15.0,1.0,2.0,0.0,M ,2.0,Y
SB,15.0,0,0.0,MUM,0,49.0,15.0,1.0,2.0,0.0,M ,2.0, 
SB,15.0,0,0.0,MUM,0,49.0,15.0,1.0,2.0,0.0,M ,2.0, 
SB,15.0,0,0.0,MUM,0,71.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,1,0.0,MUM,400709,42.0,15.0,1.0,2.0,0.0,M ,0.0, 
SB,15.0,1,0.0,MUM,0,53.0,15.0,1.0,2.0,0.0,M ,0.0,Y
